shop_id,shop,lat,lng,address,city,state,zip,type
1059,Bayshore Medical - Palo Alto,,,0,Palo Alto,,,Medical Marijuana Delivery
1060,Organix Delivery - Orange,,,0,Anaheim Hills,,,Medical Marijuana Delivery
1061,Premium Meds - Sacramento,,,0,Sacramento,,,Medical Marijuana Delivery
1062,Central Holistics,,,0,Sacramento,,,Medical Marijuana Delivery
1063,Left Coast Collective - La Jolla,,,0,La Jolla,,,Medical Marijuana Delivery
1064,RG Long Beach Delivery,,,0,Long Beach,,,Medical Marijuana Delivery
1065,Mi-Care Meds - 5 Cities,,,0,Pismo,,,Medical Marijuana Delivery
1066,REDSTONE SERVICE,,,0,San Ramon,,,Medical Marijuana Delivery
1067,Green Coach,,,0,Martinez,,,Medical Marijuana Delivery
1068,"Bennys Farm, Playa Vista - Playa Del Rey",,,0,Playa Del Rey,,,Medical Marijuana Delivery
1069,APC Delivery,,,0,La Habra,,,Medical Marijuana Delivery
1070,HWY 1 Organics,,,0,Morro Bay,,,Medical Marijuana Delivery
1071,Organic Wellness,,,0,Encinitas,,,Medical Marijuana Delivery
1072,Premium Meds,,,0,San Francisco,,,Medical Marijuana Delivery
1073,Green Wheels Delivery,,,0,Berkeley,,,Medical Marijuana Delivery
1074,Natural Green Solutions Inc - Napa,,,0,Napa,,,Medical Marijuana Delivery
1075,G Mile,,,0,Menifee,,,Medical Marijuana Delivery
1076,High Desert Healing Delivery ( Parker Green ),,,0,Parker,,,Medical Marijuana Delivery
1077,Diamond Mountain Farms,,,0,Chester,,,Medical Marijuana Delivery
1078,Goddess Delivers - San Jose,,,0,San Jose,,,Medical Marijuana Delivery
1079,Bayshore Medical - Cupertino,,,0,Cupertino,,,Medical Marijuana Delivery
1080,TFO FTP FREE 8TH DELIVERY - Redondo Beach,,,0,Redondo Beach,,,Medical Marijuana Delivery
1081,Premium Meds-Folsom,,,0,Folsom,,,Medical Marijuana Delivery
1082,High Standards,,,0,Rancho Santa Margarita,,,Medical Marijuana Delivery
1083,Nug Runner - Lakewood,,,0,Lakewood,,,Medical Marijuana Delivery
1084,Sticky Fingers Inc.,,,0,Pollock Pines,,,Medical Marijuana Delivery
1085,Loud Pack Delivery - Studio City / Sherman Oaks,,,0,Studio City,,,Medical Marijuana Delivery
1086,Rite Greens Delivery - Santa Fe Springs,,,0,Whittier,,,Medical Marijuana Delivery
1087,Supply Co - Turlock,,,0,Turlock,,,Medical Marijuana Delivery
1088,Green Shack Wellness,,,0,Del Mar,,,Medical Marijuana Delivery
1089,Rite Greens Delivery - Fullerton,,,0,Fullerton,,,Medical Marijuana Delivery
1090,ShowGrow Delivery - Ramona,,,0,Ramona,,,Medical Marijuana Delivery
1091,Diamond Wellness - San Dimas / Laverne,,,0,San Dimas,,,Medical Marijuana Delivery
1092,Todays Meds,,,0,Lake Elsinore,,,Medical Marijuana Delivery
1093,Todays Meds- Perris,,,0,Perris,,,Medical Marijuana Delivery
1094,Supply Co - Riverbank,,,0,Riverbank,,,Medical Marijuana Delivery
1095,Group Health Clinic Coop,,,0,Summerland,,,Medical Marijuana Delivery
1096,Planet of the Eighths,,,0,Fallbrook,,,Medical Marijuana Delivery
1097,Buddies Med Express,,,0,Covina,,,Medical Marijuana Delivery
1098,Tops Cannabis - Chino,,,0,Chino,,,Medical Marijuana Delivery
1099,Safe Access - Modesto,,,0,Modesto,,,Medical Marijuana Delivery
1100,HERB,,,0,Los Angeles,,,Medical Marijuana Delivery
1101,Organic Medicine Delivery - Visalia,,,0,Visalia,,,Medical Marijuana Delivery
1102,Buddies Med Express,34.0333443,-118.0370113,0,Avocado Heights,CA,90601,Medical Marijuana Delivery
1103,OCPC,,,0,Mission Viejo,,,Medical Marijuana Delivery
1104,Supply Co. - Stockton,,,0,Stockton,,,Medical Marijuana Delivery
1105,Exclusive 35 CAP,,,0,Highland Park,,,Medical Marijuana Delivery
1106,Tops Cannabis - Rialto,,,0,Rialto,,,Medical Marijuana Delivery
1107,Healthy Greens - Danville,,,0,San Ramon,,,Medical Marijuana Delivery
1108,THE GREEN MEDICS,34.6873843,-118.1487617,1008,Lancaster,CA,93534,Medical Marijuana Delivery
1109,CLEAN GREEN Patient Services,,,0,North Coast,,,Medical Marijuana Delivery
1110,Best Remedy,,,0,La verne / San Dimas,,,Medical Marijuana Delivery
1111,Tops Cannabis - Pasadena,,,0,Pasadena,,,Medical Marijuana Delivery
1112,The Honor Roll Collective,34.0333443,-118.0370113,0,Avocado Heights,CA,90601,Medical Marijuana Delivery
1113,HERB,,,0,Los Angeles,,,Medical Marijuana Delivery
1114,Connoisseur Direct,,,0,Banning,,,Medical Marijuana Delivery
1115,Green Trees Wellness,,,0,Truckee,,,Medical Marijuana Delivery
1116,CEAS,,,0,Santa Cruz,,,Medical Marijuana Delivery
1117,DESERT DREAMS,,,0,Temecula,,,Medical Marijuana Delivery
1118,The Stash Spot,,,0,Victorville,,,Medical Marijuana Delivery
1119,LiveMeds - Indio,,,0,Indio,,,Medical Marijuana Delivery
1120,"Alpha Medic, Inc - Redlands / Mentone",,,0,Redlands,,,Medical Marijuana Delivery
1121,420 King Delivery,,,0,Los Angeles,,,Medical Marijuana Delivery
1122,"Alpha Medic, Inc. - Carlsbad",,,0,Carlsbad,,,Medical Marijuana Delivery
1123,Marin Gardens,,,0,San Rafael,,,Medical Marijuana Delivery
1124,The Finer Things Collective,,,0,El Centro,,,Medical Marijuana Delivery
1125,Tops Cannabis - Whittier,,,0,Whittier,,,Medical Marijuana Delivery
1126,Supply Co,,,0,Manteca,,,Medical Marijuana Delivery
1127,Med City Delivery - Hollywood,,,0,Hollywood,,,Medical Marijuana Delivery
1128,Safe Access - Turlock,,,0,Turlock,,,Medical Marijuana Delivery
1129,Bennys Farm - Santa Monica,,,0,Santa Monica,,,Medical Marijuana Delivery
1130,One Love One Life,,,0,Rancho Santa Margarita,,,Medical Marijuana Delivery
1131,KUSHAGRAM,,,0,Anaheim,,,Medical Marijuana Delivery
1132,100% Delivery,,,0,Hesperia,,,Medical Marijuana Delivery
1133,OneStopOC,,,0,Santa Ana,,,Medical Marijuana Delivery
1134,Herbalistic Care HHC - Menifee,,,0,Menifee Area,,,Medical Marijuana Delivery
1135,Cloud Nine Collective,,,0,Livermore,,,Medical Marijuana Delivery
1136,Temescal Valley Holistic Care - Lake Elsinore,,,0,Lake Elsinore,,,Medical Marijuana Delivery
1137,Central Valley Holistics - Fresno,,,0,Fresno,,,Medical Marijuana Delivery
1138,Amsterdams Garden,,,0,San Jose,,,Medical Marijuana Delivery
1139,Connoisseurs Choice,,,0,Van Nuys,,,Medical Marijuana Delivery
1140,GC Petals,,,0,San Diego,,,Medical Marijuana Delivery
1141,FAST AND FRIENDLY (OPEN LATE!),,,0,Cerritos,,,Medical Marijuana Delivery
1142,"Safe Access - Oakdale, Riverbank",,,0,Oakdale,,,Medical Marijuana Delivery
1143,Pure Green Delivery - Long Beach,,,0,Long Beach,,,Medical Marijuana Delivery
1144,Central Valley Holistics - Delivery,,,0,Fresno,,,Medical Marijuana Delivery
1145,"Gold Digger Extracts - Bellflower, Paramount",,,0,Bellflower,,,Medical Marijuana Delivery
1146,Kind Deliveries,33.5874814,-117.7235006,91,Aliso Viejo,CA,92656,Medical Marijuana Delivery
1147,The Green Apple,,,0,Hemet/San Jacinto,,,Medical Marijuana Delivery
1148,San Diego Organics,,,0,San Diego,,,Medical Marijuana Delivery
1149,KUSHAGRAM,,,0,Lake Forest,,,Medical Marijuana Delivery
1150,SYVSA -Santa Ynez Valley Safe Access,,,0,Santa Ynez,,,Medical Marijuana Delivery
1151,24 HOUR BUDS,,,0,North Hollywood,,,Medical Marijuana Delivery
1152,WEEDRIVE,,,0,Lemon Grove/Spring Valley,,,Medical Marijuana Delivery
1153,FAST n FRIENDLY (OPEN LATE!),,,0,Hermosa Beach,,,Medical Marijuana Delivery
1154,Yerba,,,0,Berkeley,,,Medical Marijuana Delivery
1155,OC Compassionate Care - Costa Mesa,,,0,Costa Mesa,,,Medical Marijuana Delivery
1156,Budeze,34.8848929,-117.0127309,975,Barstow,CA,92311,Medical Marijuana Delivery
1157,Patients First Collective - Tracy,,,0,Tracy,,,Medical Marijuana Delivery
1158,"Alpha Medic, Inc. - Yucaipa / Beaumont",,,0,Yucaipa,,,Medical Marijuana Delivery
1159,Norcanna LLC,,,0,Sacramento,,,Medical Marijuana Delivery
1160,Todays Meds - San Bernardino,,,0,Highland,,,Medical Marijuana Delivery
1161,Pot On The Spot Delivery,,,0,Burbank,,,Medical Marijuana Delivery
1162,Captain Kush,,,0,WOODLAND HILLS,,,Medical Marijuana Delivery
1163,FAST n FRIENDLY (OPEN LATE!),,,0,El Segundo,,,Medical Marijuana Delivery
1164,High Level Health,,,0,El Cajon,,,Medical Marijuana Delivery
1165,420 Collective,,,0,Concord & Vicinity,,,Medical Marijuana Delivery
1166,Luckys Health Group Delivery,,,0,La Mesa,,,Medical Marijuana Delivery
1167,TFO FTP FREE 8TH DELIVERY - Hawthorne,,,0,Hawthorne,,,Medical Marijuana Delivery
1168,The Floral Element,,,0,Pleasanton/Dublin,,,Medical Marijuana Delivery
1169,Releaf Delivery,,,0,La Jolla,,,Medical Marijuana Delivery
1170,High Desert Green Care - Apple Valley,,,0,Apple Valley,,,Medical Marijuana Delivery
1171,The Mint Leaf - Dana Point,,,0,Dana Point,,,Medical Marijuana Delivery
1172,Infinite Kindness - Corona,,,0,Corona,,,Medical Marijuana Delivery
1173,Pure Green Delivery - Lakewood/Long Beach,,,0,Long Beach,,,Medical Marijuana Delivery
1174,FAST n FRIENDLY (OPEN LATE!) - Lakewood,,,0,Long Beach,,,Medical Marijuana Delivery
1175,Sebastopol Compassionate Care - Sonoma County,,,0,Sebastopol,,,Medical Marijuana Delivery
1176,Top Shelf Ventura,,,0,Ventura,,,Medical Marijuana Delivery
1177,Safe Access,,,0,Merced,,,Medical Marijuana Delivery
1178,Planet Hollyweed,,,0,Studio City,,,Medical Marijuana Delivery
1179,Amsterdams Garden,,,0,San Jose,,,Medical Marijuana Delivery
1180,OCPC,,,0,Irvine,,,Medical Marijuana Delivery
1181,Drive420.com,,,0,Thousand Oaks,,,Medical Marijuana Delivery
1182,Royal Hemp Club - GRAND OPENING!!,,,0,Downey,,,Medical Marijuana Delivery
1183,Mankind Storefront & Delivery,,,0,San Diego,,,Medical Marijuana Delivery
1184,Mr. 805 Organics,,,0,Santa Maria,,,Medical Marijuana Delivery
1185,Goodfella Gardens,,,0,Pomona,,,Medical Marijuana Delivery
1186,Butterfly Holistic,,,0,Olivehurst,,,Medical Marijuana Delivery
1187,Citadel Alternative Care - South Sacramento,,,0,Sacramento,,,Medical Marijuana Delivery
1188,Organix Delivery - Huntington Beach,,,0,Huntington Beach,,,Medical Marijuana Delivery
1189,Bennys Farm - Venice/Marina Del Rey,,,0,Venice,,,Medical Marijuana Delivery
1190,Yucca Treehouse,,,0,Yucca Valley,,,Medical Marijuana Delivery
1191,Buds Direct - Murrieta,,,0,Murrieta,,,Medical Marijuana Delivery
1192,Luckys Health Group Delivery,,,0,North Park,,,Medical Marijuana Delivery
1193,CEAS,,,0,Chico,,,Medical Marijuana Delivery
1194,Goddess Delivers,,,0,San Luis Obispo,,,Medical Marijuana Delivery
1195,Bento - Sunnyvale / Cupertino,,,0,Sunnyvale,,,Medical Marijuana Delivery
1196,Organix Delivery - Garden Grove,,,0,Garden Grove,,,Medical Marijuana Delivery
1197,Green Cuisine Delivery Santa Barbara,,,0,Santa Barbara,,,Medical Marijuana Delivery
1198,On Deck Cooperative,,,0,Valencia,,,Medical Marijuana Delivery
1199,Medicine Express - Fairfield,,,0,Fairfield,,,Medical Marijuana Delivery
1200,King Kush of Los Angeles,,,0,Los Angeles,,,Medical Marijuana Delivery
1201,Todays Meds- Ontario,,,0,Ontario,,,Medical Marijuana Delivery
1202,Citadel Alternative Care - Carmichael,,,0,Carmichael,,,Medical Marijuana Delivery
1203,Sweet Leaf Shoppe - San Pedro,,,0,San Pedro,,,Medical Marijuana Delivery
1204,Todays Meds- Rancho Cucamonga,,,0,Rancho Cucamonga,,,Medical Marijuana Delivery
1205,Point Loma Patient Consumer Co-Op - National City,,,0,San Diego,,,Medical Marijuana Delivery
1206,Serenity Farms Inc. Colfax / Grass Valley / Nevada City,,,0,sacramento,,,Medical Marijuana Delivery
1207,805 Central Coast Caregivers - Paso Robles / Atascadero,,,0,Paso Robles,,,Medical Marijuana Delivery
1208,Pineapple Express - Torrance,,,0,Torrance,,,Medical Marijuana Delivery
1209,Irie Care Collective - Union City,,,0,Hayward,,,Medical Marijuana Delivery
1210,Point Loma Patient Consumer Co-Op,,,0,Mission Valley,,,Medical Marijuana Delivery
1211,Gold Coast Meds,,,0,Oxnard,,,Medical Marijuana Delivery
1212,Todays Meds,,,0,Moreno Valley,,,Medical Marijuana Delivery
1213,1-866-DELIVERY,,,0,Tustin,,,Medical Marijuana Delivery
1214,Nevada Medical Marijuana - Henderson,35.9980468,-115.1244041,3195,Henderson,NV,89052,Medical Marijuana Dispensary
1215,ShowGrow Las Vegas,36.1012117,-115.2969582,4850,Las Vegas,NV,89147,Medical Marijuana Dispensary
1216,Sahara Wellness - Las Vegas,36.144018,-115.151511,420,Las Vegas,NV,89104,Medical Marijuana Dispensary
1217,Nevada Medical Marijuana,35.161306,-114.5751434,1975,Laughlin,NV,89029,Medical Marijuana Dispensary
1218,Silver State Relief,39.5211993,-119.7415769,175,Sparks,NV,89431,Medical Marijuana Dispensary
1219,Essence Dispensary | Las Vegas Strip,36.1447394,-115.1564921,2307,Las Vegas,NV,89104,Medical Marijuana Dispensary
1220,Essence Dispensary | West,36.0998995,-115.2200137,5765,Las Vegas,NV,89103,Medical Marijuana Dispensary
1221,Sierra Wellness - Reno,39.5276259,-119.7915176,1605,Reno,NV,89502,Medical Marijuana Dispensary
1222,The Apothecary Shoppe - West Las Vegas,36.116026,-115.196742,4240,Las Vegas,NV,89103,Medical Marijuana Dispensary
1223,Essence Dispensary | Henderson,36.0723887,-115.0800772,4300,Henderson,NV,89014,Medical Marijuana Dispensary
1224,Inyo Fine Cannabis Dispensary - Las Vegas,36.143901,-115.135662,2520,Las Vegas,NV,89109,Medical Marijuana Dispensary
1225,Reef Dispensaries - Sparks,39.527393,-119.74024,195,Sparks,NV,89431,Medical Marijuana Dispensary
1226,Mohave Green,34.957228,-114.596683,6870,Mohave Valley,AZ,86440,Medical Marijuana Dispensary
1227,Nevada Wellness Center | Las Vegas,36.1318486,-115.189578,3200,Las Vegas,NV,89102,Medical Marijuana Dispensary
1228,Las Vegas ReLeaf,36.1441583,-115.1554437,2244,Las Vegas,NV,89104,Medical Marijuana Dispensary
1229,Sierra Wellness - Carson City,39.1751072,-119.73689,2765,Carson City,NV,89701,Medical Marijuana Dispensary
1230,TheDispensaryNV - Reno,39.5053889,-119.8052391,100,Reno,NV,89509,Medical Marijuana Dispensary
1231,Valley Healing Group,35.0823615,-114.5952191,2840,Bullhead City,AZ,86442,Medical Marijuana Dispensary
1232,Oasis Medical Cannabis - Las Vegas,36.1505377,-115.1611302,1800,Las Vegas,NV,89102,Medical Marijuana Dispensary
1233,Euphoria Wellness,36.0479735,-115.224447,7780,Las Vegas,NV,89139,Medical Marijuana Dispensary
1234,The Grove,36.10544,-115.150032,4647,Las Vegas,NV,89119,Medical Marijuana Dispensary
1235,Silver Sage Wellness,36.159405,-115.203849,4626,Las Vegas,NV,89102,Medical Marijuana Dispensary
1236,BLUM Las Vegas - Western,36.1488809,-115.1639148,1921,Las Vegas,NV,89102,Medical Marijuana Dispensary
1237,Blackjack Collective,36.1497805,-115.1642491,1860,Las Vegas,NV,89102,Medical Marijuana Dispensary
1238,CannaCopia Las Vegas Medical Marijuana Center,36.073716,-115.2420944,6332,Las Vegas,NV,89118,Medical Marijuana Dispensary
1239,THRIVE Cannabis Marketplace Downtown,36.1581221,-115.1564066,1112,Las Vegas,NV,89102,Medical Marijuana Dispensary
1240,The Apothecarium,36.1426743,-115.2626187,7885,Las Vegas,NV,89117,Medical Marijuana Dispensary
1241,Medizin,36.0725409,-115.2070454,4850,Las Vegas,NV,89118,Medical Marijuana Dispensary
1242,New Amsterdam Naturals Las Vegas,36.1610772,-115.1485915,823,Las Vegas,NV,89101,Medical Marijuana Dispensary
1243,Reef Dispensaries - Las Vegas Strip,36.1282843,-115.1769104,3400,Las Vegas,NV,89109,Medical Marijuana Dispensary
1244,Reef Dispensaries - Las Vegas North,36.2187991,-115.1594598,1366,North Las Vegas,NV,89030,Medical Marijuana Dispensary
1245,THRIVE Cannabis Marketplace,36.216995,-115.177932,2755,North Las Vegas,NV,89032,Medical Marijuana Dispensary
1246,TheDispensaryNV - West Las Vegas,36.0925336,-115.2084932,5347,Las Vegas,NV,89118,Medical Marijuana Dispensary
1247,TheDispensaryNV - Henderson,36.0347315,-115.028899,50,Henderson,NV,89014,Medical Marijuana Dispensary
1248,The Clinic,36.1158984,-115.1981179,4310,Las Vegas,NV,89103,Medical Marijuana Dispensary
1249,Pisos - The Strip,36.1139123,-115.1369385,4110,Las Vegas,NV,89119,Medical Marijuana Dispensary
1250,BLUM Las Vegas - Decatur,36.1235575,-115.2075378,3650,Las Vegas,NV,89103,Medical Marijuana Dispensary
1251,Kanna Reno,39.5889188,-119.780164,5398,Sun Valley,NV,89433,Medical Marijuana Dispensary
1252,RISE Carson City,39.1278207,-119.769227,135,Carson City,NV,89701,Medical Marijuana Dispensary
1253,JardÃƒÂ­n Premium Cannabis Dispensary,36.1304095,-115.1108941,2900,Las Vegas,NV,89121,Medical Marijuana Dispensary
1254,Top Notch THC,36.0872634,-115.0454944,5630,Las Vegas,NV,89122,Medical Marijuana Dispensary
1255,Shango Las Vegas,36.1247044,-115.0791478,4380,Las Vegas,NV,89121,Medical Marijuana Dispensary
1256,The Source,36.1431923,-115.242116,2550,Las Vegas,NV,89146,Medical Marijuana Dispensary
1257,The Source - Henderson,,,0,Henderson,,,Medical Marijuana Dispensary
1258,Blum Las Vegas - Desert Inn,36.1303587,-115.1395108,1130,Las Vegas,NV,89109,Medical Marijuana Dispensary
1259,Reef Dispensaries - Sun Valley,39.5788063,-119.7808084,5105,Sun Valley,NV,89433,Medical Marijuana Dispensary
1260,NuLeaf NV,39.2494874,-119.9550365,877,Incline Village,NV,89451,Medical Marijuana Dispensary
1261,Jennys Dispensary - North Las Vegas,36.2609191,-115.2071547,5530,North Las Vegas,NV,89031,Medical Marijuana Dispensary
1262,Jennys Dispensary - Henderson,36.0020509,-115.1064614,10420,Henderson,NV,89052,Medical Marijuana Dispensary
